time_s,P_drive_W,P_hvac_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
2374.0,10037.562625600818,1822.9521168358551,0.0,0.0,41.08137585382946,41.73720505945898,0.5500336346767528,0.5249865820570827
2374.25,10091.153479175659,1822.9425554459347,0.0,0.0,41.081563754223,41.73729464864326,0.5500336346767528,0.5249865820570827
2374.5,9288.183191800068,1822.932998039097,0.0,0.0,41.08175161618236,41.737384207285764,0.5500336346767528,0.5249865820570827
2374.75,9238.339599503124,1822.9234446136825,0.0,0.0,41.08193943971541,41.73747373539692,0.5500336346767528,0.5249865820570827
2375.0,10034.539781746116,1822.9138951680327,0.0,0.0,41.08212722483002,41.73756323298712,0.5500336346767528,0.5249865820570827
2375.25,9017.996354736035,1822.9043497004898,0.0,0.0,41.08231497153403,41.73765270006678,0.5500336346767528,0.5249865820570827
2375.5,11030.2828426131,1822.8948082093966,0.0,0.0,41.08250267983531,41.737742136646304,0.5500336346767528,0.5249865820570827
2375.75,10384.541964243925,1822.8852706930966,0.0,0.0,41.0826903497417,41.73783154273608,0.5500336346767528,0.5249865820570827
2376.0,11383.665276529575,1822.875737149934,0.0,0.0,41.08287798126108,41.73792091834651,0.5500336346767528,0.5249865820570827
2376.25,9393.314319424384,1822.8662075782534,0.0,0.0,41.083065574401274,41.738010263487986,0.5500336346767528,0.5249865820570827
2376.5,9830.766702143004,1822.8566819764008,0.0,0.0,41.083253129170146,41.73809957817089,0.5500336346767528,0.5249865820570827
2376.75,8736.032972611783,1822.847160342722,0.0,0.0,41.08344064557554,41.7381888624056,0.5500336346767528,0.5249865820570827
2377.0,9396.037731265087,1822.8376426755642,0.0,0.0,41.08362812362531,41.73827811620251,0.5500336346767528,0.5249865820570827
2377.25,10306.899049739959,1822.828128973275,0.0,0.0,41.0838155633273,41.73836733957199,0.5500336346767528,0.5249865820570827
2377.5,10454.963937381506,1822.8186192342027,0.0,0.0,41.08400296468935,41.7384565325244,0.5500336346767528,0.5249865820570827
2377.75,8717.060957281989,1822.8091134566962,0.0,0.0,41.0841903277193,41.73854569507013,0.5500336346767528,0.5249865820570827
2378.0,9113.214405917472,1822.7996116391055,0.0,0.0,41.08437765242499,41.738634827219535,0.5500336346767528,0.5249865820570827
2378.25,9870.53265073361,1822.7901137797805,0.0,0.0,41.08456493881427,41.738723928982985,0.5500336346767528,0.5249865820570827
2378.5,9661.656306266243,1822.7806198770727,0.0,0.0,41.08475218689497,41.73881300037083,0.5500336346767528,0.5249865820570827
2378.75,10369.07134713391,1822.7711299293337,0.0,0.0,41.08493939667492,41.73890204139343,0.5500336346767528,0.5249865820570827
2379.0,9360.154060212995,1822.761643934916,0.0,0.0,41.08512656816196,41.73899105206114,0.5500336346767528,0.5249865820570827
2379.25,9849.933381560984,1822.7521618921726,0.0,0.0,41.08531370136393,41.7390800323843,0.5500336346767528,0.5249865820570827
2379.5,8742.711419296505,1822.7426837994572,0.0,0.0,41.08550079628865,41.73916898237326,0.5500336346767528,0.5249865820570827
2379.75,11158.554221775383,1822.7332096551245,0.0,0.0,41.085687852943956,41.73925790203836,0.5500336346767528,0.5249865820570827
2380.0,250.95658858297804,1822.7237394575297,0.0,0.0,41.08587487133767,41.73934679138994,0.5500336346767528,0.5249865820570827
2380.25,8.33931471603455,1822.7142732050286,0.0,0.0,41.08606185147762,41.73943565043833,0.5500336346767528,0.5249865820570827
2380.5,-225.60564368637574,1822.704810895978,0.0,0.0,41.08624879337164,41.73952447919386,0.5500336346767528,0.5249865820570827
2380.75,-937.0860404600392,1822.6953525287345,0.0,0.0,41.08643569702754,41.73961327766686,0.5500336346767528,0.5249865820570827
2381.0,-890.3329759024178,1822.6858981016567,0.0,0.0,41.08662256245315,41.73970204586766,0.5500336346767528,0.5249865820570827
2381.25,-890.0259933509285,1822.6764476131027,0.0,0.0,41.08680938965629,41.73979078380657,0.5500336346767528,0.5249865820570827
2381.5,-1780.2667577362618,1822.6670010614323,0.0,0.0,41.08699617864477,41.73987949149391,0.5500336346767528,0.5249865820570827
2381.75,-1625.0565162572757,1822.657558445005,0.0,0.0,41.08718292942641,41.73996816893999,0.5500336346767528,0.5249865820570827
2382.0,-1565.1104357338459,1822.6481197621818,0.0,0.0,41.08736964200903,41.740056816155125,0.5500336346767528,0.5249865820570827
2382.25,-3483.8613892785725,1822.6386850113238,-0.0,-0.0,41.08755631640044,41.740145433149614,0.5500336346767528,0.5249865820570827
2382.5,-2254.085468228382,1822.629254190793,-0.0,-0.0,41.087742952608444,41.740234019933766,0.5500336346767528,0.5249865820570827
2382.75,-4981.424220286576,1822.6198272989525,-0.0,-0.0,41.087929550640865,41.740322576517876,0.5500336346767528,0.5249865820570827
2383.0,-3857.8694572326535,1822.6104043341652,-0.0,-0.0,41.08811611050551,41.74041110291225,0.5500336346767528,0.5249865820570827
2383.25,-3887.22350298409,1822.6009852947955,-0.0,-0.0,41.08830263221018,41.74049959912716,0.5500336346767528,0.5249865820570827
2383.5,-3548.838024951552,1822.591570179208,-0.0,-0.0,41.088489115762684,41.740588065172915,0.5500336346767528,0.5249865820570827
2383.75,-4493.824080695028,1822.582158985768,-0.0,-0.0,41.088675561170824,41.74067650105979,0.5500336346767528,0.5249865820570827
2384.0,-4681.273639500255,1822.5727517128419,-0.0,-0.0,41.0888619684424,41.74076490679806,0.5500336346767528,0.5249865820570827
2384.25,-5089.651091691411,1822.5633483587965,-0.0,-0.0,41.08904833758522,41.74085328239802,0.5500336346767528,0.5249865820570827
2384.5,-4550.176274542157,1822.5539489219989,-0.0,-0.0,41.08923466860708,41.74094162786993,0.5500336346767528,0.5249865820570827
2384.75,-4254.344855152806,1822.5445534008177,-0.0,-0.0,41.08942096151577,41.74102994322406,0.5500336346767528,0.5249865820570827
2385.0,-5263.928614974017,1822.5351617936212,-0.0,-0.0,41.089607216319095,41.74111822847069,0.5500336346767528,0.5249865820570827
2385.25,-3562.181949014204,1822.5257740987795,-0.0,-0.0,41.089793433024845,41.741206483620076,0.5500336346767528,0.5249865820570827
2385.5,-5000.667297545669,1822.5163903146624,-0.0,-0.0,41.089979611640814,41.741294708682474,0.5500336346767528,0.5249865820570827
2385.75,-4072.5902686742843,1822.5070104396411,-0.0,-0.0,41.0901657521748,41.74138290366815,0.5500336346767528,0.5249865820570827
2386.0,-4572.824326316756,1822.4976344720867,-0.0,-0.0,41.090351854634584,41.74147106858736,0.5500336346767528,0.5249865820570827
2386.25,-5145.962767875495,1822.4882624103718,-0.0,-0.0,41.09053791902795,41.74155920345034,0.5500336346767528,0.5249865820570827
2386.5,-5371.282897777729,1822.4788942528692,-0.0,-0.0,41.0907239453627,41.741647308267346,0.5500336346767528,0.5249865820570827
2386.75,-4509.7149094942815,1822.4695299979523,-0.0,-0.0,41.0909099336466,41.74173538304862,0.5500336346767528,0.5249865820570827
2387.0,-5063.441345637175,1822.4601696439956,-0.0,-0.0,41.09109588388745,41.7418234278044,0.5500336346767528,0.5249865820570827
2387.25,-3884.2862731369096,1822.4508131893742,-0.0,-0.0,41.091281796093014,41.74191144254492,0.5500336346767528,0.5249865820570827
2387.5,-3399.7361044497206,1822.4414606324633,-0.0,-0.0,41.091467670271086,41.74199942728041,0.5500336346767528,0.5249865820570827
2387.75,-2976.617443392513,1822.4321119716394,-0.0,-0.0,41.09165350642944,41.74208738202111,0.5500336346767528,0.5249865820570827
2388.0,-3289.3113159580157,1822.4227672052793,-0.0,-0.0,41.09183930457585,41.74217530677724,0.5500336346767528,0.5249865820570827
2388.25,-3653.0605968589352,1822.413426331761,-0.0,-0.0,41.092025064718094,41.74226320155902,0.5500336346767528,0.5249865820570827
2388.5,-2285.401321038536,1822.4040893494623,-0.0,-0.0,41.092210786863944,41.74235106637667,0.5500336346767528,0.5249865820570827
2388.75,-1561.4531551044493,1822.3947562567628,0.0,0.0,41.092396471021175,41.742438901240405,0.5500336346767528,0.5249865820570827
